"help_vote","vote","hf_ratio","rank","is_top","hof","vine"
6489,6966,0.931524547803618,130,TRUE,0,0
48,65,0.738461538461539,330209,FALSE,0,0
9,9,1,1912812,FALSE,0,0
19,24,0.791666666666667,1387480,FALSE,0,0
2,2,1,5892181,FALSE,0,0
0,0,0,6487187,FALSE,0,0
8,8,1,3587655,FALSE,0,0
1525,2252,0.677175843694494,8496,FALSE,0,0
21817,23585,0.925037099851601,29,TRUE,0,1
38,54,0.703703703703704,436184,FALSE,0,0
1,1,1,17709132,FALSE,0,0
8,12,0.666666666666667,1825093,FALSE,0,0
1112,1286,0.864696734059098,23434,TRUE,0,1
944,999,0.944944944944945,15200,FALSE,0,0
14,15,0.933333333333333,1248358,FALSE,0,0
0,0,0,28252544,FALSE,0,0
55,63,0.873015873015873,1247135,FALSE,0,0
67,86,0.779069767441861,892435,FALSE,0,0
160,202,0.792079207920792,35341,FALSE,0,0
0,0,0,11806977,FALSE,0,0
16,16,1,473366,FALSE,0,0
3,4,0.75,3951250,FALSE,0,0
933,1028,0.907587548638132,2247,FALSE,0,0
0,0,0,21060527,FALSE,0,0
4,4,1,3639900,FALSE,0,0
0,0,0,21048983,FALSE,0,0
109,129,0.844961240310077,111879,FALSE,0,0
29,35,0.828571428571429,568873,FALSE,0,0
93,186,0.5,7635677,FALSE,0,0
0,0,0,21763114,FALSE,0,0
46,85,0.541176470588235,857349,FALSE,0,0
63,71,0.887323943661972,216313,FALSE,0,0
54,67,0.805970149253731,345269,FALSE,0,0
22,29,0.758620689655172,287065,FALSE,0,0
0,1,0,4734777,FALSE,0,0
12,14,0.857142857142857,14928883,FALSE,0,0
292,326,0.895705521472393,205195,FALSE,0,0
328,395,0.830379746835443,63273,FALSE,0,0
7,10,0.7,1081953,FALSE,0,0
5,11,0.454545454545455,16640866,FALSE,0,0
0,0,0,6211368,FALSE,0,0
0,0,0,7273274,FALSE,0,0
3,5,0.6,1981671,FALSE,0,0
0,0,0,16797353,FALSE,0,0
0,0,0,19100752,FALSE,0,0
143,157,0.910828025477707,45276,FALSE,0,0
7,11,0.636363636363636,4489213,FALSE,0,0
0,0,0,3762337,FALSE,0,0
0,0,0,23865846,FALSE,0,0
21,24,0.875,15908917,FALSE,0,0
0,0,0,25895233,FALSE,0,0
232,264,0.878787878787879,73402,FALSE,0,0
10,16,0.625,2975882,FALSE,0,0
8,11,0.727272727272727,1813346,FALSE,0,0
4,5,0.8,4916983,FALSE,0,0
3,10,0.3,35258481,FALSE,0,0
9,11,0.818181818181818,6869169,FALSE,0,0
9808,11077,0.885438295567392,189,TRUE,0,1
92,93,0.989247311827957,6108308,FALSE,0,0
0,0,0,28795817,FALSE,0,0
1027,1428,0.719187675070028,9579,TRUE,0,1
0,2,0,26200745,FALSE,0,0
0,0,0,9898354,FALSE,0,0
121,146,0.828767123287671,27252,FALSE,0,0
4,10,0.4,16752875,FALSE,0,0
5,9,0.555555555555556,3449043,FALSE,0,0
3,4,0.75,3797975,FALSE,0,0
216,294,0.73469387755102,84382,FALSE,0,0
0,7,0,35205481,FALSE,0,0
16051,17615,0.911212035197275,155,TRUE,0,1
3,4,0.75,2335037,FALSE,0,0
2,2,1,1621924,FALSE,0,0
3,5,0.6,5625285,FALSE,0,0
34,45,0.755555555555556,424044,FALSE,0,0
14,20,0.7,5276351,FALSE,0,0
0,0,0,10518879,FALSE,0,0
3,4,0.75,2228754,FALSE,0,0
0,0,0,18814594,FALSE,0,0
4,5,0.8,790410,FALSE,0,0
5644,6328,0.891908975979772,262,TRUE,0,0
3,4,0.75,5642743,FALSE,0,0
0,0,0,26303037,FALSE,0,0
1,1,1,22067955,FALSE,0,0
2050,2331,0.879450879450879,1201,TRUE,0,1
812,928,0.875,7524,FALSE,0,0
15,47,0.319148936170213,35038707,FALSE,0,0
92,114,0.807017543859649,143031,FALSE,0,0
0,0,0,27015579,FALSE,0,0
0,0,0,11102268,FALSE,0,0
0,0,0,19602651,FALSE,0,0
0,1,0,4000210,FALSE,0,0
10,11,0.909090909090909,1025958,FALSE,0,0
31,40,0.775,1210092,FALSE,0,0
0,0,0,25769896,FALSE,0,0
0,0,0,14922124,FALSE,0,0
1,4,0.25,34631081,FALSE,0,0
52,79,0.658227848101266,518171,FALSE,0,0
0,0,0,10019257,FALSE,0,0
11,18,0.611111111111111,569607,FALSE,0,0
0,0,0,18842218,FALSE,0,0
573,770,0.744155844155844,11525,FALSE,0,0
0,0,0,9808698,FALSE,0,0
0,0,0,7224054,FALSE,0,0
0,0,0,26261442,FALSE,0,0
31,41,0.75609756097561,458783,FALSE,0,0
112,126,0.888888888888889,374760,FALSE,0,0
456,537,0.849162011173184,12942,FALSE,0,0
89,100,0.89,80826,FALSE,0,0
20,20,1,2122490,FALSE,0,0
44,46,0.956521739130435,1524876,FALSE,0,0
12,12,1,16261329,FALSE,0,0
195,302,0.645695364238411,97289,TRUE,0,1
1,1,1,8256900,FALSE,0,0
5,10,0.5,5436345,FALSE,0,0
0,0,0,22138738,FALSE,0,0
85,98,0.86734693877551,107449,FALSE,0,0
3,10,0.3,10629884,FALSE,0,0
37,40,0.925,562093,FALSE,0,0
23,25,0.92,274295,FALSE,0,0
32,38,0.842105263157895,1722906,FALSE,0,0
0,0,0,20777219,FALSE,0,0
115,125,0.92,566964,FALSE,0,0
35,41,0.853658536585366,912771,FALSE,0,0
5,5,1,5536227,FALSE,0,0
95,103,0.922330097087379,120900,FALSE,0,0
0,0,0,13736553,FALSE,0,0
1,1,1,26321164,FALSE,0,0
2,2,1,5073282,FALSE,0,0
0,0,0,18268120,FALSE,0,0
16,47,0.340425531914894,35233972,FALSE,0,0
0,0,0,5067512,FALSE,0,0
7,8,0.875,3060109,FALSE,0,0
0,0,0,7198562,FALSE,0,0
1,1,1,13964952,FALSE,0,0
5,6,0.833333333333333,9958564,FALSE,0,0
37,53,0.69811320754717,1185174,FALSE,0,0
19,27,0.703703703703704,553302,FALSE,0,0
0,0,0,26217359,FALSE,0,0
42,107,0.392523364485981,2551123,FALSE,0,0
5915,6446,0.9176233322991,515,TRUE,0,1
0,0,0,9240923,FALSE,0,0
0,0,0,18316775,FALSE,0,0
6991,8220,0.850486618004866,522,TRUE,0,0
0,0,0,19936407,FALSE,0,0
72,82,0.878048780487805,95878,FALSE,0,0
20,24,0.833333333333333,462038,FALSE,0,0
0,0,0,11603175,FALSE,0,0
454,505,0.899009900990099,12061,FALSE,0,0
32,33,0.96969696969697,1792766,FALSE,0,0
1,1,1,13893890,FALSE,0,0
65,84,0.773809523809524,122662,FALSE,0,0
34,46,0.739130434782609,465684,FALSE,0,0
0,0,0,12558088,FALSE,0,0
1,2,0.5,5460740,FALSE,0,0
17,23,0.739130434782609,3136515,FALSE,0,0
24,47,0.51063829787234,2237922,FALSE,0,0
4,4,1,2807035,FALSE,0,0
0,0,0,21979647,FALSE,0,0
13,13,1,1193450,FALSE,0,0
4,7,0.571428571428571,3954515,FALSE,0,0
0,1,0,18762344,FALSE,0,0
3,7,0.428571428571429,21951004,FALSE,0,0
105,158,0.664556962025316,214242,FALSE,0,0
0,0,0,24349778,FALSE,0,0
110,141,0.780141843971631,2105770,FALSE,0,0
1,1,1,20232893,FALSE,0,0
210,234,0.897435897435897,96155,FALSE,0,0
0,0,0,23564392,FALSE,0,0
0,2,0,17912880,FALSE,0,0
8,10,0.8,3489030,FALSE,0,0
7321,8886,0.823880261084853,1143,TRUE,0,1
13,15,0.866666666666667,34527891,FALSE,0,0
75,79,0.949367088607595,264440,FALSE,0,0
39,44,0.886363636363636,185958,FALSE,0,0
48,66,0.727272727272727,313998,FALSE,0,0
7656,8585,0.891788002329645,1551,TRUE,0,1
3,3,1,16813854,FALSE,0,0
1,1,1,4593685,FALSE,0,0
6,9,0.666666666666667,34394487,FALSE,0,0
2,2,1,2973860,FALSE,0,0
0,0,0,22977643,FALSE,0,0
3,4,0.75,5252552,FALSE,0,0
0,0,0,13370231,FALSE,0,0
2,2,1,3859758,FALSE,0,0
0,0,0,6856470,FALSE,0,0
1,1,1,1854986,FALSE,0,0
86,121,0.710743801652893,213548,FALSE,0,0
0,0,0,25274322,FALSE,0,0
8,8,1,3537502,FALSE,0,0
4,6,0.666666666666667,1298844,FALSE,0,0
86,113,0.761061946902655,4790984,FALSE,0,0
71,96,0.739583333333333,98745,FALSE,0,0
0,4,0,34790199,FALSE,0,0
36,57,0.631578947368421,584974,FALSE,0,0
40,42,0.952380952380952,603918,FALSE,0,0
17,23,0.739130434782609,180176,FALSE,0,0
53,78,0.67948717948718,228021,FALSE,0,0
0,0,0,12857527,FALSE,0,0
13,15,0.866666666666667,994728,FALSE,0,0
190,212,0.89622641509434,154582,FALSE,0,0
2,2,1,1909123,FALSE,0,0
3,3,1,9369808,FALSE,0,0
40,45,0.888888888888889,310314,FALSE,0,0
137,145,0.944827586206897,421294,FALSE,0,0
17,19,0.894736842105263,20739255,FALSE,0,0
277,298,0.929530201342282,61444,FALSE,0,0
582,718,0.81058495821727,33408,FALSE,0,0
17,23,0.739130434782609,1092150,FALSE,0,0
2,3,0.666666666666667,5943692,FALSE,0,0
0,0,0,25348435,FALSE,0,0
1,1,1,23662499,FALSE,0,0
2,5,0.4,3155792,FALSE,0,0
118,142,0.830985915492958,324886,FALSE,0,0
8,8,1,953336,FALSE,0,0
7,9,0.777777777777778,3377511,FALSE,0,0
179,200,0.895,87164,FALSE,0,0
0,0,0,20407865,FALSE,0,0
11,11,1,8935562,FALSE,0,0
0,0,0,28825584,FALSE,0,0
18,21,0.857142857142857,1409839,FALSE,0,0
0,3,0,34144479,FALSE,0,0
16,18,0.888888888888889,4424198,FALSE,0,0
2,2,1,5021627,FALSE,0,0
71,82,0.865853658536585,193178,FALSE,0,0
17,18,0.944444444444444,375455,FALSE,0,0
227,273,0.831501831501832,264361,FALSE,0,0
18,20,0.9,1258139,FALSE,0,0
33,51,0.647058823529412,1582216,FALSE,0,0
5,7,0.714285714285714,898237,FALSE,0,0
0,0,0,22061414,FALSE,0,0
25,36,0.694444444444444,376242,FALSE,0,0
1,1,1,3816813,FALSE,0,0
0,0,0,12394369,FALSE,0,0
14,18,0.777777777777778,3504155,FALSE,0,0
244,292,0.835616438356164,49863,FALSE,0,0
302,360,0.838888888888889,395250,FALSE,0,0
0,0,0,12693332,FALSE,0,0
0,0,0,34451338,FALSE,0,0
0,0,0,25656717,FALSE,0,0
12649,14504,0.872104247104247,374,TRUE,0,1
1343,1421,0.945109078114004,93106,FALSE,0,0
45,58,0.775862068965517,834295,FALSE,0,0
5,5,1,2800206,FALSE,0,0
6,8,0.75,3061503,FALSE,0,0
48,68,0.705882352941177,381814,FALSE,0,0
6,6,1,3734728,FALSE,0,0
42,52,0.807692307692308,913292,FALSE,0,0
38,46,0.826086956521739,610056,FALSE,0,0
0,0,0,22426949,FALSE,0,0
944,1016,0.929133858267717,6752,FALSE,0,0
4,6,0.666666666666667,9276862,FALSE,0,0
30,38,0.789473684210526,802017,FALSE,0,0
0,0,0,11351993,FALSE,0,0
0,0,0,27643145,FALSE,0,0
0,7,0,34775754,FALSE,0,0
20,20,1,1858833,FALSE,0,0
0,1,0,28661141,FALSE,0,0
0,0,0,18992903,FALSE,0,0
0,0,0,25462041,FALSE,0,0
0,0,0,18162941,FALSE,0,0
70407,74806,0.94119455658637,1,TRUE,1,0
1,1,1,8517255,FALSE,0,0
0,0,0,20661731,FALSE,0,0
23,32,0.71875,1232027,FALSE,0,0
10,12,0.833333333333333,1110484,FALSE,0,0
51,58,0.879310344827586,345879,FALSE,0,0
1,1,1,4250869,FALSE,0,0
12,19,0.631578947368421,3187879,FALSE,0,0
98,106,0.924528301886792,594328,FALSE,0,0
4516,5343,0.845218042298334,1397,TRUE,0,1
0,1,0,34702657,FALSE,0,0
48,63,0.761904761904762,357847,FALSE,0,0
0,0,0,16630613,FALSE,0,0
31,38,0.815789473684211,820027,FALSE,0,0
46,69,0.666666666666667,7634702,FALSE,0,0
79,93,0.849462365591398,129823,FALSE,0,0
12,14,0.857142857142857,1428278,FALSE,0,0
12,20,0.6,4068514,FALSE,0,0
109,122,0.89344262295082,39694,FALSE,0,0
1,1,1,2694960,FALSE,0,0
9,12,0.75,1507194,FALSE,0,0
16,23,0.695652173913043,2433745,FALSE,0,0
4,5,0.8,3452681,FALSE,0,0
24,29,0.827586206896552,1159069,FALSE,0,0
2,2,1,1768407,FALSE,0,0
185,200,0.925,79848,FALSE,0,0
39,70,0.557142857142857,1756116,FALSE,0,0
36,44,0.818181818181818,277161,FALSE,0,0
74,90,0.822222222222222,161955,FALSE,0,0
8,8,1,1761623,FALSE,0,0
14,17,0.823529411764706,1148410,FALSE,0,0
36,163,0.220858895705521,13763111,FALSE,0,0
9,11,0.818181818181818,1449153,FALSE,0,0
42,48,0.875,317771,FALSE,0,0
1008,1418,0.710860366713681,22160,TRUE,0,1
0,0,0,25333892,FALSE,0,0
4,4,1,8653101,FALSE,0,0
762,825,0.923636363636364,8401,FALSE,0,0
10,147,0.0680272108843537,35353771,FALSE,0,0
3,4,0.75,5677334,FALSE,0,0
9,12,0.75,10219304,FALSE,0,0
1,1,1,4256527,FALSE,0,0
1,3,0.333333333333333,34773340,FALSE,0,0
5,8,0.625,15307296,FALSE,0,0
882,1023,0.86217008797654,8147,TRUE,0,1
22,30,0.733333333333333,1036069,FALSE,0,0
72,85,0.847058823529412,655627,FALSE,0,0
0,0,0,22499129,FALSE,0,0
0,0,0,5781719,FALSE,0,0
7,10,0.7,7122018,FALSE,0,0
2,3,0.666666666666667,4039138,FALSE,0,0
238,401,0.593516209476309,53900,FALSE,0,0
6,8,0.75,1483999,FALSE,0,0
22,27,0.814814814814815,4327875,FALSE,0,0
16,17,0.941176470588235,377529,FALSE,0,0
0,0,0,25128220,FALSE,0,0
1860,1944,0.95679012345679,76010,FALSE,0,0
58,71,0.816901408450704,151153,FALSE,0,0
9,11,0.818181818181818,4433788,FALSE,0,0
40,50,0.8,320253,FALSE,0,0
19179,21639,0.886316373215028,826,TRUE,0,1
0,0,0,25114229,FALSE,0,0
1,1,1,4695378,FALSE,0,0
212,269,0.788104089219331,63380,FALSE,0,0
1,2,0.5,25028891,FALSE,0,0
1960,2580,0.75968992248062,36992,TRUE,0,1
199,236,0.843220338983051,1232062,FALSE,0,0
0,0,0,25611517,FALSE,0,0
0,0,0,14484619,FALSE,0,0
31,43,0.720930232558139,796759,FALSE,0,0
40,49,0.816326530612245,689400,FALSE,0,0
2,2,1,3600888,FALSE,0,0
15,18,0.833333333333333,651924,FALSE,0,0
4,9,0.444444444444444,3616055,FALSE,0,0
37,53,0.69811320754717,244022,FALSE,0,0
392,512,0.765625,124594,FALSE,0,0
5,6,0.833333333333333,3831336,FALSE,0,0
8,8,1,11683396,FALSE,0,0
608,688,0.883720930232558,128708,FALSE,0,0
392,449,0.873051224944321,51301,FALSE,0,0
252,306,0.823529411764706,158138,FALSE,0,0
12418,13386,0.927685641715225,466,TRUE,0,1
10,15,0.666666666666667,2091458,FALSE,0,0
26,29,0.896551724137931,430882,FALSE,0,0
36,40,0.9,1182851,FALSE,0,0
9024,10411,0.866775525886082,457,TRUE,0,1
101,129,0.782945736434108,110097,FALSE,0,0
2,7,0.285714285714286,34200977,FALSE,0,0
34,182,0.186813186813187,35302331,FALSE,0,0
33,37,0.891891891891892,1289521,FALSE,0,0
1,1,1,9511042,FALSE,0,0
0,0,0,34787810,FALSE,0,0
2,2,1,2371624,FALSE,0,0
11,15,0.733333333333333,1125568,FALSE,0,0
27,36,0.75,887584,FALSE,0,0
18,52,0.346153846153846,35341894,FALSE,0,0
4,10,0.4,5469507,FALSE,0,0
0,0,0,25585426,FALSE,0,0
0,0,0,15569310,FALSE,0,0
76,97,0.783505154639175,4935885,FALSE,0,0
0,0,0,17994175,FALSE,0,0
26,29,0.896551724137931,4692545,FALSE,0,0
178,297,0.599326599326599,35353524,FALSE,0,0
5,5,1,5487228,FALSE,0,0
2,4,0.5,5519899,FALSE,0,0
27,38,0.710526315789474,1629428,FALSE,0,0
201,221,0.909502262443439,113334,FALSE,0,0
141,177,0.796610169491525,30345,FALSE,0,0
744,1073,0.693383038210624,19145,FALSE,0,0
3,7,0.428571428571429,2783920,FALSE,0,0
0,0,0,18316503,FALSE,0,0
6,13,0.461538461538462,893531,FALSE,0,0
0,0,0,25599600,FALSE,0,0
1,5,0.2,35236461,FALSE,0,0
17,24,0.708333333333333,3114800,FALSE,0,0
0,0,0,5254434,FALSE,0,0
125,147,0.850340136054422,900339,FALSE,0,0
7,8,0.875,7145601,FALSE,0,0
1728,1947,0.887519260400616,9610,FALSE,0,0
1515,1960,0.772959183673469,15368,TRUE,0,1
5,12,0.416666666666667,4409260,FALSE,0,0
0,0,0,28997269,FALSE,0,0
35,36,0.972222222222222,14964353,FALSE,0,0
0,0,0,19507486,FALSE,0,0
0,0,0,18422751,FALSE,0,0
12,12,1,1944700,FALSE,0,0
0,0,0,22787362,FALSE,0,0
146,257,0.568093385214008,35286790,FALSE,0,0
1,2,0.5,10953692,FALSE,0,0
113,125,0.904,121533,FALSE,0,0
10,12,0.833333333333333,1691314,FALSE,0,0
1137,1828,0.62199124726477,95894,FALSE,0,0
39,47,0.829787234042553,1119309,FALSE,0,0
1,1,1,5092541,FALSE,0,0
0,0,0,17068734,FALSE,0,0
18,20,0.9,459187,FALSE,0,0
63,108,0.583333333333333,341569,FALSE,0,0
0,0,0,15026203,FALSE,0,0
5,7,0.714285714285714,3549494,FALSE,0,0
116,135,0.859259259259259,104242,FALSE,0,0
290,379,0.765171503957784,2368176,FALSE,0,0
33,38,0.868421052631579,424079,FALSE,0,0
0,0,0,9688073,FALSE,0,0
66,116,0.568965517241379,447225,FALSE,0,0
1,1,1,4041852,FALSE,0,0
12,16,0.75,9295468,FALSE,0,0
2362,2636,0.896054628224583,2339,TRUE,0,1
0,0,0,25380110,FALSE,0,0
9,12,0.75,3531366,FALSE,0,0
69,90,0.766666666666667,80410,FALSE,0,0
887,1213,0.731244847485573,304440,TRUE,0,1
15,18,0.833333333333333,9137753,FALSE,0,0
3,8,0.375,8171058,FALSE,0,0
0,0,0,31157306,FALSE,0,0
5,6,0.833333333333333,6054973,FALSE,0,0
2,2,1,7986852,FALSE,0,0
53,64,0.828125,548368,FALSE,0,0
16,21,0.761904761904762,927072,FALSE,0,0
5,7,0.714285714285714,11600981,FALSE,0,0
1838,2007,0.915794718485301,1625,TRUE,0,1
2182,2866,0.761339846475925,2783,TRUE,0,1
1,2,0.5,6821732,FALSE,0,0
6,6,1,1196227,FALSE,0,0
5,5,1,1116632,FALSE,0,0
42,51,0.823529411764706,185753,FALSE,0,0
235,259,0.907335907335907,104419,FALSE,0,0
62,77,0.805194805194805,2518954,FALSE,0,0
87,119,0.73109243697479,2010586,FALSE,0,0
5,5,1,6427966,FALSE,0,0
53686,55901,0.960376379671204,1,TRUE,1,0
0,0,0,22593911,FALSE,0,0
0,0,0,25930066,FALSE,0,0
143,165,0.866666666666667,324025,FALSE,0,0
5333,6019,0.886027579332115,534,TRUE,0,1
31,32,0.96875,436516,FALSE,0,0
584,756,0.772486772486772,31077,TRUE,0,1
569,643,0.884914463452566,8568,FALSE,0,0
11,12,0.916666666666667,1168799,FALSE,0,0
54,61,0.885245901639344,508598,FALSE,0,0
9,11,0.818181818181818,1737760,FALSE,0,0
150,176,0.852272727272727,396067,FALSE,0,0
3,4,0.75,1620997,FALSE,0,0
2,2,1,15817631,FALSE,0,0
9,18,0.5,35010209,FALSE,0,0
81,149,0.543624161073825,35304069,FALSE,0,0
0,0,0,24950560,FALSE,0,0
15,24,0.625,7448761,FALSE,0,0
908,1079,0.841519925857275,27333,FALSE,0,0
1,3,0.333333333333333,2158096,FALSE,0,0
97,127,0.763779527559055,500358,FALSE,0,0
2310,3042,0.759368836291913,4945,TRUE,0,1
5,13,0.384615384615385,22300686,FALSE,0,0
140,245,0.571428571428571,429758,FALSE,0,0
5106,5877,0.868810617662072,441,TRUE,0,0
167,176,0.948863636363636,55239,FALSE,0,0
3,3,1,3073825,FALSE,0,0
0,1,0,5509448,FALSE,0,0
39,43,0.906976744186046,963635,FALSE,0,0
1,1,1,5469012,FALSE,0,0
2,2,1,2097968,FALSE,0,0
44,49,0.897959183673469,328629,FALSE,0,0
50,62,0.806451612903226,908339,FALSE,0,0
3,3,1,24470743,FALSE,0,0
39,40,0.975,2010008,FALSE,0,0
13,15,0.866666666666667,1312624,FALSE,0,0
1296,1342,0.965722801788376,58086,FALSE,0,0
58,124,0.467741935483871,35334500,FALSE,0,0
0,0,0,34328816,FALSE,0,0
129,178,0.724719101123595,811521,FALSE,0,0
1,1,1,3934778,FALSE,0,0
0,0,0,13680455,FALSE,0,0
12,18,0.666666666666667,4350805,FALSE,0,0
0,0,0,18099597,FALSE,0,0
0,0,0,12179281,FALSE,0,0
44,61,0.721311475409836,1799327,FALSE,0,0
27,32,0.84375,1129232,FALSE,0,0
0,0,0,24505929,FALSE,0,0
254,353,0.719546742209632,71519,FALSE,0,0
8,8,1,551102,FALSE,0,0
4,7,0.571428571428571,3797973,FALSE,0,0
10,13,0.769230769230769,2871075,FALSE,0,0
0,0,0,34304313,FALSE,0,0
5,16,0.3125,35172509,FALSE,0,0
24,34,0.705882352941177,2112153,FALSE,0,0
132,164,0.804878048780488,208304,FALSE,0,0
402,443,0.90744920993228,7075,FALSE,0,0
112,133,0.842105263157895,743715,FALSE,0,0
17,19,0.894736842105263,212897,FALSE,0,0
171,178,0.960674157303371,1161704,FALSE,0,0
2,56,0.0357142857142857,35352045,FALSE,0,0
2535,2731,0.928231417063347,1431,FALSE,0,0
4,7,0.571428571428571,10656520,FALSE,0,0
2,3,0.666666666666667,11104973,FALSE,0,0
107,134,0.798507462686567,51611,FALSE,0,0
1,1,1,3101747,FALSE,0,0
51,60,0.85,301778,FALSE,0,0
1,3,0.333333333333333,34870648,FALSE,0,0
0,0,0,18154324,FALSE,0,0
29,34,0.852941176470588,434652,FALSE,0,0
11,13,0.846153846153846,2871457,FALSE,0,0
220,236,0.932203389830508,189372,FALSE,0,0
9,11,0.818181818181818,553525,FALSE,0,0
442,474,0.932489451476793,72894,FALSE,0,0
16,19,0.842105263157895,2001462,FALSE,0,0
15,25,0.6,26873259,FALSE,0,0
33,37,0.891891891891892,894627,FALSE,0,0
0,0,0,34339758,FALSE,0,0
4,12,0.333333333333333,18970529,FALSE,0,0
0,0,0,16341520,FALSE,0,0
0,0,0,29204056,FALSE,0,0
35,40,0.875,28866989,FALSE,0,0
8,9,0.888888888888889,1644050,FALSE,0,0
43,51,0.843137254901961,1089309,FALSE,0,0
102,139,0.733812949640288,68938,FALSE,0,0
0,1,0,13996761,FALSE,0,0
6,8,0.75,3420784,FALSE,0,0
64,76,0.842105263157895,437344,FALSE,0,0
0,0,0,7110302,FALSE,0,0
4,6,0.666666666666667,16190483,FALSE,0,0
7,7,1,2613432,FALSE,0,0
80,85,0.941176470588235,1044202,FALSE,0,0
33,40,0.825,6778841,FALSE,0,0
0,0,0,22681657,FALSE,0,0
16,16,1,1341840,FALSE,0,0
475,534,0.889513108614232,151680,FALSE,0,0
44,57,0.771929824561403,282014,FALSE,0,0
2334,2791,0.8362594052311,2072,TRUE,0,1
38,53,0.716981132075472,818121,FALSE,0,0
13,17,0.764705882352941,910754,FALSE,0,0
45,55,0.818181818181818,121045,FALSE,0,0
0,0,0,26634263,FALSE,0,0
10,25,0.4,8319209,FALSE,0,0
1,3,0.333333333333333,2479867,FALSE,0,0
161,192,0.838541666666667,163292,FALSE,0,0
2,2,1,1318503,FALSE,0,0
3,4,0.75,8773202,FALSE,0,0
0,0,0,25222389,FALSE,0,0
375,400,0.9375,661484,FALSE,0,0
7,15,0.466666666666667,1840590,FALSE,0,0
36,41,0.878048780487805,945070,FALSE,0,0
1,3,0.333333333333333,4917824,FALSE,0,0
0,0,0,21822396,FALSE,0,0
23,28,0.821428571428571,1022763,FALSE,0,0
21,22,0.954545454545455,8038544,FALSE,0,0
131,143,0.916083916083916,1049916,FALSE,0,0
225,241,0.933609958506224,291344,FALSE,0,0
121,155,0.780645161290323,297834,FALSE,0,0
1,2,0.5,16531870,FALSE,0,0
7,12,0.583333333333333,1396517,FALSE,0,0
11,24,0.458333333333333,14249701,FALSE,0,0
4,4,1,7955696,FALSE,0,0
2348,2648,0.886706948640483,435,TRUE,0,0
5,5,1,3786190,FALSE,0,0
88,109,0.807339449541284,297473,FALSE,0,0
0,0,0,16679145,FALSE,0,0
16,19,0.842105263157895,12236300,FALSE,0,0
5,5,1,4281064,FALSE,0,0
0,0,0,25117018,FALSE,0,0
65,77,0.844155844155844,445521,FALSE,0,0
2,3,0.666666666666667,5965930,FALSE,0,0
0,0,0,11784672,FALSE,0,0
24,28,0.857142857142857,2365712,FALSE,0,0
1,1,1,15381282,FALSE,0,0
724,911,0.794731064763996,9208,TRUE,0,1
545,743,0.733512786002692,7488,FALSE,0,0
7,8,0.875,2035195,FALSE,0,0
5,5,1,1558929,FALSE,0,0
0,0,0,20220737,FALSE,0,0
6,8,0.75,590441,FALSE,0,0
2117,2997,0.706373039706373,8971,FALSE,0,0
11,43,0.255813953488372,5599101,FALSE,0,0
4,6,0.666666666666667,1918572,FALSE,0,0
0,0,0,10969839,FALSE,0,0
16,17,0.941176470588235,500371,FALSE,0,0
65,93,0.698924731182796,738366,FALSE,0,0
5,7,0.714285714285714,5103939,FALSE,0,0
316,401,0.788029925187032,371587,FALSE,0,0
1,1,1,5061325,FALSE,0,0
1,1,1,5702008,FALSE,0,0
8,11,0.727272727272727,1148410,FALSE,0,0
205,236,0.86864406779661,541144,FALSE,0,0
183,204,0.897058823529412,323936,FALSE,0,0
0,0,0,27256269,FALSE,0,0
44,65,0.676923076923077,1997182,FALSE,0,0
243,375,0.648,68046,FALSE,0,0
0,0,0,23259993,FALSE,0,0
0,1,0,34444058,FALSE,0,0
49,65,0.753846153846154,149238,FALSE,0,0
0,1,0,22975455,FALSE,0,0
25,30,0.833333333333333,454168,FALSE,0,0
0,0,0,26782944,FALSE,0,0
5,8,0.625,21525870,FALSE,0,0
1,1,1,5885487,FALSE,0,0
0,0,0,28725340,FALSE,0,0
1,1,1,25229644,FALSE,0,0
87,98,0.887755102040816,391735,FALSE,0,0
4,4,1,12257393,FALSE,0,0
0,0,0,26323549,FALSE,0,0
44,50,0.88,2444221,FALSE,0,0
264,382,0.691099476439791,108155,TRUE,0,1
0,0,0,12476403,FALSE,0,0
2,2,1,9093649,FALSE,0,0
100,111,0.900900900900901,387557,FALSE,0,0
2,2,1,2259672,FALSE,0,0
345,424,0.813679245283019,216503,FALSE,0,0
1,2,0.5,10142360,FALSE,0,0
136,169,0.804733727810651,200680,FALSE,0,0
11,13,0.846153846153846,385185,FALSE,0,0
0,0,0,18350538,FALSE,0,0
20,28,0.714285714285714,1249831,FALSE,0,0
118,158,0.746835443037975,140430,FALSE,0,0
13,16,0.8125,661828,FALSE,0,0
16349,17875,0.914629370629371,77,TRUE,0,1
15,16,0.9375,1949415,FALSE,0,0
0,0,0,21089152,FALSE,0,0
8,9,0.888888888888889,2377205,FALSE,0,0
6,9,0.666666666666667,2059765,FALSE,0,0
16349,17877,0.914527045924932,77,TRUE,0,1
9,10,0.9,1635336,FALSE,0,0
14,20,0.7,568032,FALSE,0,0
3,4,0.75,4501156,FALSE,0,0
16,20,0.8,590767,FALSE,0,0
42,62,0.67741935483871,241283,FALSE,0,0
1,1,1,4295048,FALSE,0,0
0,0,0,25970114,FALSE,0,0
3,4,0.75,4516670,FALSE,0,0
51,72,0.708333333333333,107764,FALSE,0,0
1,1,1,10356243,FALSE,0,0
1880,2318,0.811044003451251,2588,TRUE,0,1
1,2,0.5,9749833,FALSE,0,0
